"id","syear","x","y"
46355,2000,32791866.605,5821915.985
46355,2001,32791866.605,5821915.985
46355,2002,32804701.127,5815837.394
46355,2003,32804701.127,5815837.394
46355,2004,32804701.127,5815837.394
46355,2005,32804701.127,5815837.394
46355,2006,32793734.343,5836582.083
46355,2007,32793734.343,5836582.083
46355,2008,32793734.343,5836582.083
31678,2000,32795697.887,5834959.988
31678,2001,32795697.887,5834959.988
31678,2002,32795697.887,5834959.988
97755,2002,32799530.29,5831840.786
97755,2003,32799530.29,5831840.786
98172,2002,32792139.729,5838167.469
98172,2003,32792139.729,5838167.469
31998,2000,32786623.491,5817768.641
31998,2001,32786623.491,5817768.641
31998,2002,32786623.491,5817768.641
31998,2003,32786623.491,5817768.641
31998,2004,32786623.491,5817768.641
31998,2005,32786623.491,5817768.641
31998,2006,32786623.491,5817768.641
20388,2002,32783197.483,5827026.029
20388,2003,32783197.483,5827026.029
20388,2004,32789242.643,5833569.212
20388,2005,32785732.62,5816235.893
20388,2006,32785732.62,5816235.893
20388,2007,32801692.947,5830853.937
20388,2008,32801692.947,5830853.937
20388,2009,32801692.947,5830853.937
20388,2010,32801692.947,5830853.937
53940,2001,32805990.095,5820193.348
53940,2002,32805990.095,5820193.348
53940,2003,32805990.095,5820193.348
53940,2004,32785778.321,5817823.367
53940,2005,32785778.321,5817823.367
53940,2006,32785778.321,5817823.367
53940,2007,32785778.321,5817823.367
53940,2008,32785778.321,5817823.367
53940,2009,32785778.321,5817823.367
53940,2010,32785778.321,5817823.367
53940,2011,32785778.321,5817823.367
53940,2012,32785778.321,5817823.367
53940,2013,32785778.321,5817823.367
53940,2014,32785778.321,5817823.367
53940,2015,32785778.321,5817823.367
53940,2016,32785778.321,5817823.367
53940,2017,32785778.321,5817823.367
53940,2018,32785778.321,5817823.367
53940,2019,32785778.321,5817823.367
53940,2020,32785778.321,5817823.367
53940,2021,32785778.321,5817823.367
44522,2001,32806614.588,5817320.383
44522,2002,32806614.588,5817320.383
44522,2003,32806614.588,5817320.383
44522,2004,32806614.588,5817320.383
44522,2005,32791189.701,5825820.287
44522,2006,32791189.701,5825820.287
44522,2007,32791189.701,5825820.287
44522,2008,32791189.701,5825820.287
44522,2009,32791189.701,5825820.287
44522,2010,32792926.316,5824738.813
45770,2001,32785929.719,5818213.01
45770,2002,32785929.719,5818213.01
45770,2003,32799940.822,5826026.123
45770,2004,32799940.822,5826026.123
45770,2005,32785929.719,5818213.01
45770,2006,32789909.209,5815249.531
45770,2007,32789909.209,5815249.531
45770,2008,32789909.209,5815249.531
14122,2002,32812161.187,5829201.103
11230,2001,32803961.246,5816942.66
11230,2002,32803961.246,5816942.66
11230,2003,32803961.246,5816942.66
11230,2004,32803961.246,5816942.66
45367,2001,32793568.96,5817742.575
45367,2002,32793568.96,5817742.575
45367,2003,32788228.85,5819334.717
45367,2004,32788228.85,5819334.717
45367,2005,32788228.85,5819334.717
61654,2012,32798347.6,5817235.169
76186,2012,32808759.62,5815285.393
76186,2014,32812424.133,5827570.784
60549,2008,32800400.871,5835268.836
87472,2012,32785705.906,5837346.905
87472,2014,32800049.108,5815079.486
18743,2012,32808625.574,5834350.404
18743,2014,32808625.574,5834350.404
59835,2012,32780240.818,5821859.31
91910,2012,32811033.907,5829768.266
91910,2014,32811033.907,5829768.266
98884,2012,32812450.53,5823693.99
98884,2014,32812450.53,5823693.99
34094,2012,32782904.891,5827042.143
34094,2014,32782904.891,5827042.143
15210,2012,32809004.603,5827545.716
51835,2012,32791487.331,5822644.797
51835,2014,32791487.331,5822644.797
91703,2008,32806149.437,5821085.707
38707,2008,32791916.429,5820019.656
69608,2012,32790506.955,5816723.676
69608,2014,32790506.955,5816723.676
78556,2012,32800348.577,5819486.024
78556,2014,32813683.835,5821506.392
71945,2012,32804554.338,5823112.652
71945,2014,32804554.338,5823112.652
92809,2008,32795324.663,5828551.82
77833,2012,32804978.808,5815436.145
77833,2014,32804978.808,5815436.145
92578,2012,32781165.199,5819873.923
16945,2012,32804196.389,5820692.561
16945,2014,32788097.135,5818496.3
44114,2012,32787101.152,5825680.815
44114,2014,32787101.152,5825680.815
38183,2012,32790431.513,5840893.732
38183,2014,32790930.763,5820965.966
61221,2012,32792732.144,5832498.977
61221,2014,32792732.144,5832498.977
97559,2012,32791156.722,5817588.444
97559,2014,32791156.722,5817588.444
59812,2012,32793396.715,5833316.049
59812,2014,32793396.715,5833316.049
39741,2012,32805519.902,5818137.44
39741,2014,32805519.902,5818137.44
11878,2012,32794497.727,5825618.433
84098,2012,32792275.514,5827174.757
84098,2014,32792275.514,5827174.757
58389,2012,32781369.816,5830265.345
58389,2014,32804489.243,5823442.311
19172,2012,32803623.139,5838932.335
19172,2014,32803623.139,5838932.335
50826,2012,32809758.782,5831553.155
50826,2014,32809758.782,5831553.155
76716,2012,32794366.557,5819592.38
76716,2014,32794366.557,5819592.38
48013,2012,32794789.1,5822835.06
48013,2014,32794789.1,5822835.06
69082,2012,32787727.411,5818084.037
69082,2014,32787727.411,5818084.037
26220,2012,32790156.769,5816057.164
26220,2014,32790156.769,5816057.164
63748,2012,32802906.112,5834016.156
63748,2014,32802906.112,5834016.156
19354,2012,32805158.161,5830159.715
19354,2014,32805158.161,5830159.715
70439,2012,32805245.054,5817604.939
77095,2012,32794951.199,5833785.777
77095,2014,32794951.199,5833785.777
15960,2012,32800873.617,5829935.182
52282,2012,32812395.183,5830059.289
52282,2014,32812395.183,5830059.289
89054,2012,32819352.796,5820247.964
89054,2014,32819352.796,5820247.964
30903,2012,32812531.25,5828387.787
30903,2014,32812531.25,5828387.787
60840,2012,32800489.63,5833379.425
60840,2014,32800489.63,5833379.425
25665,2012,32795455.583,5820165.887
25665,2014,32795455.583,5820165.887
56011,2012,32806464.315,5817704.71
56011,2014,32806464.315,5817704.71
43200,2012,32797807.521,5819240.625
43200,2014,32797807.521,5819240.625
91882,2012,32790600.099,5821752.327
91882,2014,32790600.099,5821752.327
31588,2012,32798248.998,5813680.162
31588,2014,32800950.34,5837188.445
79540,2012,32806192.836,5830560.077
79540,2014,32806192.836,5830560.077
90050,2012,32798960.434,5831760.411
90050,2014,32794004.364,5815891.554
19046,2012,32809707.971,5832917.187
19046,2014,32809707.971,5832917.187
97136,2012,32809462.207,5830365.388
33711,2012,32812706.988,5825199.725
33711,2014,32785802.843,5816435.224
95931,2012,32812746.814,5824065.154
77366,2012,32809768.629,5824118.784
77366,2014,32809768.629,5824118.784
63891,2008,32794125.434,5822398.868
69374,2012,32781917.788,5829801.838
69374,2014,32781917.788,5829801.838
49010,2012,32791692.484,5837925.573
49010,2014,32791692.484,5837925.573
42907,2012,32790115.389,5829401.094
42907,2014,32790115.389,5829401.094
67299,2012,32786875.925,5834446.324
93739,2012,32796313.754,5835199.158
93739,2014,32796313.754,5835199.158
68099,2012,32799177.259,5839206.267
68099,2014,32799177.259,5839206.267
63496,2012,32790207.338,5815779.362
63496,2014,32790207.338,5815779.362
97966,2012,32801355.366,5821702.491
97966,2014,32801355.366,5821702.491
13943,2012,32793064.238,5837638.692
70958,2012,32793407.947,5836938.096
70958,2014,32793407.947,5836938.096
73880,2014,32793366.87,5825262.626
38360,2012,32794916.141,5815424.537
27628,2012,32812444.526,5830091.888
27628,2014,32812444.526,5830091.888
48098,2012,32799695.653,5818690.403
48098,2014,32799695.653,5818690.403
64213,2012,32814648.697,5813351.071
64213,2014,32814648.697,5813351.071
64360,2008,32788982.165,5819739.559
97628,2012,32786981.318,5817632.652
97628,2014,32795650.671,5826158.933
59845,2012,32802489.45,5820203.458
59845,2014,32802489.45,5820203.458
20242,2012,32793010.459,5825897.076
20242,2014,32793010.459,5825897.076
97039,2008,32791652.824,5818018.273
42763,2012,32813957.68,5820915.016
77138,2012,32803108.035,5832085.151
36121,2012,32798351.015,5833187.081
36121,2014,32798351.015,5833187.081
98488,2012,32799400.016,5818440.747
98488,2014,32799400.016,5818440.747
71941,2012,32800707.894,5830758.971
71941,2014,32800707.894,5830758.971
22285,2012,32809132.73,5826407.01
22285,2014,32809132.73,5826407.01
87788,2008,32799047.444,5814691.557
54717,2012,32796483.083,5823690.376
54717,2014,32796483.083,5823690.376
20434,2012,32789294.196,5818762.328
20434,2014,32789294.196,5818762.328
29822,2012,32789566.421,5840703.017
29822,2014,32789566.421,5840703.017
89731,2012,32796561.685,5814369.453
89731,2014,32796561.685,5814369.453
12364,2012,32801674.619,5828019.308
12364,2014,32801674.619,5828019.308
49782,2008,32807875.63,5818838.351
40895,2012,32784067.702,5828958.083
40895,2014,32784067.702,5828958.083
28619,2012,32793293.411,5822361.428
28619,2014,32793293.411,5822361.428
76672,2012,32801167.61,5831592.148
76672,2014,32801167.61,5831592.148
73455,2012,32798860.315,5812790.539
16867,2012,32819358.203,5820774.505
16867,2014,32819358.203,5820774.505
99355,2012,32800049.394,5837645.418
99355,2014,32800049.394,5837645.418
84747,2012,32803664.248,5842932.128
84747,2014,32803664.248,5842932.128
71130,2012,32794098.199,5837611.118
89361,2012,32797582.293,5827194.858
89361,2014,32797582.293,5827194.858
98716,2012,32812207.572,5824870.832
98716,2014,32812207.572,5824870.832
19685,2012,32795717.088,5825964.788
19685,2014,32795717.088,5825964.788
97093,2012,32785312.545,5832258.881
97093,2014,32785312.545,5832258.881
89545,2012,32779888.535,5819948.779
89545,2014,32779888.535,5819948.779
62531,2012,32801957.161,5824642.083
62531,2014,32801957.161,5824642.083
64045,2008,32804491.188,5838418.884
36458,2012,32811763.173,5819716.519
36458,2014,32799234.485,5828113.279
43268,2012,32802113.102,5819315.246
43268,2014,32802113.102,5819315.246
38270,2012,32807725.13,5824382.338
38270,2014,32807725.13,5824382.338
76442,2014,32800997.071,5816674.707
54445,2012,32810407.14,5823965.969
54445,2014,32807806.674,5829633.63
47944,2012,32800162.342,5821717.715
47944,2014,32800162.342,5821717.715
51270,2012,32784639.109,5830714.193
51270,2014,32784639.109,5830714.193
60309,2012,32804679.26,5833491.201
60309,2014,32804679.26,5833491.201
36354,2008,32803795.073,5822445.775
52667,2008,32814004.802,5822349.466
52667,2014,32814004.802,5822349.466
20766,2012,32806009.722,5820875.307
20766,2014,32806009.722,5820875.307
53698,2014,32807823.239,5825262.996
87538,2012,32783699.422,5826377.911
87538,2014,32783699.422,5826377.911
62141,2012,32797253.723,5835492.501
62141,2014,32797253.723,5835492.501
48536,2012,32791025.264,5822439.772
48536,2014,32806470.366,5820793.731
77737,2012,32797815.226,5835166.977
77737,2014,32797815.226,5835166.977
23323,2012,32780148.049,5829490.001
23323,2014,32780148.049,5829490.001
95177,2012,32792332.956,5816989.371
95177,2014,32792332.956,5816989.371
88589,2012,32782824.441,5815755.098
88589,2014,32782824.441,5815755.098
55339,2012,32800815.17,5833470.227
55339,2014,32800815.17,5833470.227
10557,2008,32797981.552,5832297.388
78811,2008,32794557.285,5822689.313
20603,2012,32794495.76,5818591.378
20603,2014,32794495.76,5818591.378
53483,2012,32815517.482,5814506.6
29617,2012,32797545.411,5839129.855
29617,2014,32797545.411,5839129.855
38680,2012,32793715.677,5836217.477
38680,2014,32793715.677,5836217.477
93050,2012,32795154.726,5823917.977
93050,2014,32795154.726,5823917.977
21253,2012,32797646.893,5815859.119
76171,2012,32796816.1,5816779.889
87096,2012,32804410.934,5840070.897
87096,2014,32804410.934,5840070.897
32186,2008,32798106.168,5835007.664
80383,2012,32790589.253,5837891.841
80383,2014,32790589.253,5837891.841
68336,2012,32799012.703,5837339.693
68336,2014,32799012.703,5837339.693
19196,2012,32805176.2,5830567.111
19196,2014,32805176.2,5830567.111
93001,2012,32809997.043,5816182.464
43664,2012,32806949.796,5835814.052
99140,2012,32800989.239,5827578.932
99140,2014,32800989.239,5827578.932
69626,2012,32790611.151,5840834.707
69626,2014,32790611.151,5840834.707
45901,2012,32795292.495,5818595.386
45901,2014,32795292.495,5818595.386
65981,2012,32801020.557,5832536.084
65981,2014,32801020.557,5832536.084
69757,2012,32792861.049,5832827.016
69757,2014,32792861.049,5832827.016
66134,2012,32793316.662,5833490.326
66134,2014,32793316.662,5833490.326
86855,2010,32799894.501,5831100.941
99099,2010,32797149.776,5826259.444
12929,2010,32807290.546,5825632.655
89298,2012,32811331.598,5819171.11
89298,2014,32787433.592,5816535.063
90187,2012,32802688.905,5827255.784
90187,2014,32807767.903,5825345.789
27985,2012,32813489.791,5826864.28
81065,2012,32801337.11,5836911.075
81065,2014,32801337.11,5836911.075
71554,2012,32790021.758,5818012.044
71554,2014,32790021.758,5818012.044
36411,2012,32792735.762,5825823.368
36411,2014,32793377.286,5828473.63
23621,2012,32805166.715,5832039.121
23621,2014,32805166.715,5832039.121
26004,2012,32789420.82,5826362.059
26004,2014,32789420.82,5826362.059
70592,2012,32809150.185,5827378.459
70592,2014,32795497.908,5835749.005
14870,2012,32803298.046,5838109.865
14870,2014,32803298.046,5838109.865
68423,2012,32806791.768,5817405.581
68423,2014,32806791.768,5817405.581
82026,2012,32782680.201,5815843.704
82026,2014,32782680.201,5815843.704
68551,2012,32782515.956,5826399.219
68551,2014,32782515.956,5826399.219
51446,2012,32792397.043,5833232.834
79600,2012,32791590.78,5838683.012
79600,2014,32791590.78,5838683.012
19587,2012,32803563.367,5839084.882
19587,2014,32803563.367,5839084.882
62227,2012,32807754.209,5824606.232
53056,2012,32793771.904,5825456.724
53056,2014,32793771.904,5825456.724
32127,2012,32797409.9,5820853.558
64936,2012,32811205.816,5814310.859
64936,2014,32811205.816,5814310.859
98518,2012,32783308.532,5826115.37
98518,2014,32783308.532,5826115.37
53243,2012,32800554.959,5827330.928
53243,2014,32800554.959,5827330.928
25305,2012,32813194.537,5829923.661
88924,2012,32797094.828,5826155.014
88924,2014,32797094.828,5826155.014
43783,2012,32812488.015,5817981.403
30680,2012,32791887.95,5826279.19
30680,2014,32791887.95,5826279.19
16920,2012,32784523.184,5827410.589
16920,2014,32784523.184,5827410.589
85915,2012,32797638.165,5821318.4
79954,2012,32793584.789,5824558.924
79954,2014,32793584.789,5824558.924
24232,2012,32798581.984,5813563.586
24232,2014,32798581.984,5813563.586
90954,2012,32783052.098,5829244.895
90954,2014,32792851.966,5816377.387
38957,2012,32807494.556,5823758.671
38957,2014,32807494.556,5823758.671
93083,2012,32802825.812,5839029.773
12991,2012,32792981.284,5820081.532
12991,2014,32792981.284,5820081.532
75082,2012,32810438.452,5818271.814
41395,2012,32791015.043,5836760.642
41395,2014,32791015.043,5836760.642
14852,2012,32796792.263,5817380.064
14852,2014,32796792.263,5817380.064
25793,2012,32819437.216,5820076.232
79852,2012,32811721.55,5824545.73
79852,2014,32800953.413,5830533.261
31786,2012,32809971.025,5830099.709
31786,2014,32809971.025,5830099.709
41079,2012,32793642.641,5817186.008
41079,2014,32793642.641,5817186.008
43474,2012,32792043.123,5835537.671
43474,2014,32792043.123,5835537.671
27001,2012,32792967.495,5816047.731
37372,2012,32819736.118,5818459.045
37372,2014,32819736.118,5818459.045
22665,2012,32794228.288,5816443.183
22665,2014,32794228.288,5816443.183
43495,2012,32783545.486,5828740.53
43495,2014,32783545.486,5828740.53
53382,2012,32806140.714,5818733.862
53382,2014,32806140.714,5818733.862
39477,2012,32814184.166,5821402.789
39477,2014,32814184.166,5821402.789
94830,2012,32798077.342,5816745.117
94830,2014,32798077.342,5816745.117
17658,2014,32793552.816,5821706.998
10536,2012,32798783.696,5832687.11
32787,2012,32794090.314,5816892.822
32787,2014,32813076.78,5828736.717
44458,2012,32809691.191,5824119.393
44458,2014,32809691.191,5824119.393
64336,2012,32804327.599,5823211.44
64336,2014,32804327.599,5823211.44
77954,2012,32814964.013,5829181.954
77954,2014,32814964.013,5829181.954
76348,2012,32793003.667,5819372.147
76348,2014,32793003.667,5819372.147
76624,2012,32807008.396,5816836.846
76624,2014,32807008.396,5816836.846
26658,2012,32801753.475,5822806.224
26658,2014,32801753.475,5822806.224
18028,2012,32793358.806,5823776.766
18028,2014,32793358.806,5823776.766
36349,2012,32798487.771,5829821.955
36349,2014,32798487.771,5829821.955
40291,2012,32808761.617,5819171.057
40291,2014,32808761.617,5819171.057
16591,2012,32799120.257,5817554.172
16591,2014,32799120.257,5817554.172
24206,2012,32779702.461,5821106.467
24206,2014,32792924.309,5818879.153
26391,2012,32783319.794,5831782.899
26391,2014,32783319.794,5831782.899
52571,2012,32802789.148,5827706.744
52571,2014,32802789.148,5827706.744
71983,2012,32793331.566,5821933.014
71983,2014,32793331.566,5821933.014
63990,2012,32792017.854,5832981.75
63990,2014,32792017.854,5832981.75
76581,2012,32790968.458,5840715.212
76581,2014,32790968.458,5840715.212
39289,2012,32794794.216,5837396.093
39289,2014,32794794.216,5837396.093
28785,2012,32798036.672,5816646.266
28785,2014,32798036.672,5816646.266
80860,2012,32804696.908,5827530.833
80860,2014,32804696.908,5827530.833
34053,2012,32794542.731,5831457.614
34053,2014,32794542.731,5831457.614
99691,2012,32813060.33,5828845.101
99691,2014,32813060.33,5828845.101
46232,2012,32790845.542,5826353.084
46232,2014,32789159.176,5819976.952
36990,2012,32819708.655,5820434.297
36990,2014,32819708.655,5820434.297
66061,2012,32797577.825,5829947.772
66061,2014,32793778.269,5836502.589
11784,2012,32806938.636,5817054.209
11784,2014,32806938.636,5817054.209
90200,2012,32809502.426,5831729.117
90200,2014,32809502.426,5831729.117
51290,2014,32802255.435,5820359.239
57675,2012,32819943.944,5819147.752
57675,2014,32819943.944,5819147.752
70014,2012,32797031.74,5829593.759
70014,2014,32797031.74,5829593.759
14976,2012,32806519.265,5832172.93
14976,2014,32806519.265,5832172.93
32628,2012,32784727.842,5827447.845
32628,2014,32784727.842,5827447.845
57656,2012,32805645.825,5816344.897
57656,2014,32805645.825,5816344.897
83363,2012,32789567.025,5817384.034
98675,2012,32797623.587,5834873.119
98675,2014,32797623.587,5834873.119
45565,2012,32791568.072,5819689.809
45565,2014,32791568.072,5819689.809
80782,2012,32800629.492,5831180.925
80782,2014,32800629.492,5831180.925
38380,2014,32783844.009,5831304.781
50499,2012,32790579.099,5833450.741
50499,2014,32790579.099,5833450.741
36742,2012,32801873.97,5837012.276
36742,2014,32801873.97,5837012.276
67603,2012,32805353.558,5826618.249
67603,2014,32805353.558,5826618.249
79422,2012,32792501.272,5832601.536
54755,2012,32812314.056,5830902.623
54755,2014,32812314.056,5830902.623
22567,2012,32792940.959,5821701.502
22567,2014,32792940.959,5821701.502
49129,2012,32813466.724,5826764.694
49129,2014,32813466.724,5826764.694
53720,2012,32811593.261,5827610.773
38779,2012,32789080.005,5816013.12
38779,2014,32799640.741,5831789.872
60761,2012,32810847.194,5828609.606
60761,2014,32810847.194,5828609.606
58470,2012,32804730.501,5818031.984
58470,2014,32804730.501,5818031.984
53112,2012,32786271.824,5838743.082
53112,2014,32786271.824,5838743.082
62013,2012,32794940.055,5818839.001
62013,2014,32794940.055,5818839.001
22909,2012,32794417.343,5817328.064
22909,2014,32794417.343,5817328.064
73244,2012,32794902.431,5819855.422
73244,2014,32794902.431,5819855.422
33305,2012,32795435.74,5825198.774
88702,2012,32798408.415,5825441.811
88702,2014,32798408.415,5825441.811
46082,2012,32799230.984,5825741.815
46082,2014,32799230.984,5825741.815
12215,2012,32798597.893,5837003.752
24174,2012,32812604.434,5823804.092
24174,2014,32812604.434,5823804.092
41632,2012,32793636.497,5834538.333
41632,2014,32793636.497,5834538.333
45190,2012,32813304.659,5826922.073
45190,2014,32813304.659,5826922.073
98768,2012,32808740.42,5816707.676
98768,2014,32808740.42,5816707.676
38182,2012,32814028.99,5813264.091
38182,2014,32810167.346,5826869.577
71699,2012,32800213.814,5825148.71
71699,2014,32800213.814,5825148.71
28244,2014,32798770.272,5831721.858
12268,2012,32781612.12,5827000.22
12268,2014,32781612.12,5827000.22
12019,2012,32782848.451,5826733.249
12019,2014,32782848.451,5826733.249
65314,2012,32802651.171,5837392.274
65314,2014,32802651.171,5837392.274
92571,2012,32805896.841,5816987.372
92571,2014,32805896.841,5816987.372
89608,2012,32793768.76,5820060.649
89608,2014,32791056.493,5822648.487
69372,2012,32791939.213,5819594.744
69372,2014,32791939.213,5819594.744
20754,2012,32794086.305,5820957.473
14327,2012,32812730.193,5821891.285
89622,2012,32807846.733,5815498.426
89622,2014,32807846.733,5815498.426
37536,2012,32794811.476,5823802.649
37536,2014,32794811.476,5823802.649
60002,2012,32792206.14,5819357.136
60002,2014,32806793.25,5820553.764
80824,2012,32808607.783,5819633.741
80824,2014,32808607.783,5819633.741
63872,2012,32794353.531,5820704.489
63872,2014,32794353.531,5820704.489
85216,2012,32795912.338,5834519.704
29709,2012,32790881.879,5837850.579
51941,2012,32786445.237,5833426.571
51941,2014,32786445.237,5833426.571
41392,2012,32799495.374,5815443.593
62574,2012,32802604.462,5837529.155
62574,2014,32802604.462,5837529.155
71138,2012,32780185.792,5828554.313
36605,2012,32811830.594,5819675.819
36605,2014,32811830.594,5819675.819
34609,2012,32794922.303,5820015.852
34609,2014,32794922.303,5820015.852
21332,2012,32797017.027,5829387.213
21332,2014,32797017.027,5829387.213
10375,2014,32805025.127,5833261.505
36175,2012,32786029.741,5834818.227
36175,2014,32786029.741,5834818.227
96187,2012,32812087.271,5831225.556
73710,2012,32804418.051,5834236.248
73710,2014,32804418.051,5834236.248
67216,2012,32784742.882,5830115.956
67216,2014,32784742.882,5830115.956
75449,2012,32797078.462,5824844.786
75449,2014,32797078.462,5824844.786
73580,2012,32789895.846,5833601.604
73580,2014,32789895.846,5833601.604
71779,2012,32816224.222,5816514.726
71779,2014,32816224.222,5816514.726
44775,2012,32794370.979,5827310.948
44775,2014,32794370.979,5827310.948
83195,2012,32783300.732,5830415.036
48730,2012,32798399.881,5826060.064
48730,2014,32798399.881,5826060.064
64580,2012,32792309.259,5837683.223
64580,2014,32792309.259,5837683.223
42147,2012,32799921.894,5826048.286
42147,2014,32799921.894,5826048.286
45180,2012,32811888.056,5827742.047
92295,2012,32808459.671,5827712.889
92295,2014,32808459.671,5827712.889
86964,2012,32805361.22,5830757.999
74380,2012,32799296.371,5830368.548
74380,2014,32799296.371,5830368.548
89107,2012,32796428.635,5823977.339
89107,2014,32796428.635,5823977.339
80059,2012,32793869.48,5827770.112
80059,2014,32793869.48,5827770.112
39339,2012,32812114.997,5825484.595
39339,2014,32812114.997,5825484.595
78192,2012,32783950.35,5830485.479
50388,2012,32796107.153,5823996.321
50388,2014,32796107.153,5823996.321
12469,2012,32808107.887,5829165.198
12469,2014,32808107.887,5829165.198
48768,2012,32811757.847,5828108.753
48768,2014,32811757.847,5828108.753
93459,2012,32800490.488,5831752.238
93459,2014,32800490.488,5831752.238
22367,2012,32794403.782,5832637.296
86851,2012,32789156.409,5840787.661
86851,2014,32789156.409,5840787.661
77104,2012,32802810.685,5836039.006
77104,2014,32802810.685,5836039.006
93490,2012,32797880.02,5814307.792
93490,2014,32797880.02,5814307.792
28639,2012,32795901.819,5824142.748
28639,2014,32795901.819,5824142.748
41911,2012,32791553.797,5837880.575
41911,2014,32791553.797,5837880.575
65851,2012,32809600.096,5824717.049
65851,2014,32809600.096,5824717.049
70148,2012,32801547.755,5829147.485
70148,2014,32801547.755,5829147.485
71913,2012,32798058.516,5826337.292
71913,2014,32798058.516,5826337.292
34297,2012,32808127.221,5825777.22
34297,2014,32808127.221,5825777.22
17948,2012,32792061.474,5838263.887
17948,2014,32792061.474,5838263.887
10358,2012,32809763.29,5825420.24
10358,2014,32809763.29,5825420.24
42433,2012,32797946.539,5829785.04
42433,2014,32797946.539,5829785.04
31464,2012,32789293.142,5819441.771
31464,2014,32789293.142,5819441.771
44347,2012,32793816.829,5825442.297
44347,2014,32793816.829,5825442.297
53463,2012,32799419.489,5828963.549
53463,2014,32799419.489,5828963.549
30589,2012,32799271.525,5829055.591
30589,2014,32799271.525,5829055.591
25298,2012,32785714.969,5817721.895
25298,2014,32785714.969,5817721.895
12084,2012,32798653.92,5816475.262
12084,2014,32798653.92,5816475.262
51893,2012,32811818.258,5815291.231
51893,2014,32811818.258,5815291.231
71794,2012,32785988.699,5836858.771
71794,2014,32806597.657,5817744.632
47460,2012,32802839.34,5817137.381
47460,2014,32802839.34,5817137.381
30162,2012,32806284.234,5826153.061
21931,2012,32788918.943,5827397.926
63479,2012,32800206.116,5825608.207
63479,2014,32800206.116,5825608.207
70462,2012,32792700.735,5838252.626
70462,2014,32792700.735,5838252.626
89906,2012,32810192.475,5826917.421
89906,2014,32810192.475,5826917.421
38208,2012,32796460.707,5820807.415
39875,2012,32800015.986,5836282.455
39875,2014,32800015.986,5836282.455
62510,2012,32790755.244,5837838.665
62510,2014,32790755.244,5837838.665
49413,2012,32792851.708,5834655.722
49413,2014,32792851.708,5834655.722
76024,2012,32800333.986,5827880.483
35072,2012,32791025.798,5829511.878
35072,2014,32791025.798,5829511.878
62920,2012,32803882.566,5828783.095
62920,2014,32803882.566,5828783.095
70400,2012,32802821.29,5837049.709
70400,2014,32802169.436,5833990.081
75302,2012,32790709.31,5818427.238
75302,2014,32802322.209,5823098.026
84785,2012,32800750.971,5833837.067
84785,2014,32800750.971,5833837.067
85919,2012,32784564.285,5831985.414
85919,2014,32784564.285,5831985.414
74939,2012,32812986.001,5826071.475
74939,2014,32812986.001,5826071.475
88880,2012,32796883.014,5836125.584
88880,2014,32796883.014,5836125.584
53590,2012,32803986.816,5825322.279
53590,2014,32803986.816,5825322.279
91510,2012,32791010.144,5835538.236
91510,2014,32791010.144,5835538.236
81263,2012,32808856.678,5818997.823
81263,2014,32808856.678,5818997.823
82723,2012,32781822.352,5831363.288
55431,2012,32793551.497,5831737.53
83985,2012,32811161.43,5831020.603
83985,2014,32811161.43,5831020.603
45658,2012,32793019.051,5822908.513
70522,2012,32810296.899,5826126.581
70522,2014,32810296.899,5826126.581
25675,2012,32799705.954,5834906.743
25675,2014,32799705.954,5834906.743
65151,2012,32796985.421,5831314.56
65151,2014,32796985.421,5831314.56
37634,2012,32801600.787,5827403.027
37634,2014,32801600.787,5827403.027
10127,2012,32813088.43,5821847.823
10127,2014,32813088.43,5821847.823
94878,2012,32799003.384,5832582.441
94878,2014,32799003.384,5832582.441
82329,2012,32795986.799,5831162.327
82329,2014,32795986.799,5831162.327
27137,2012,32809391.983,5819772.164
23591,2012,32784801.675,5829245.566
23591,2014,32784801.675,5829245.566
72218,2012,32789274.121,5819288.065
72218,2014,32789274.121,5819288.065
64234,2014,32795082.776,5818105.042
43810,2012,32802805.135,5841676.706
43810,2014,32802805.135,5841676.706
30332,2012,32797844.019,5825921.791
30332,2014,32797844.019,5825921.791
26232,2012,32793095.382,5833053.911
26232,2014,32793095.382,5833053.911
72102,2012,32790585.126,5823287.966
72102,2014,32790585.126,5823287.966
48673,2012,32797778.367,5821782.142
48673,2014,32797778.367,5821782.142
70066,2012,32782861.429,5815583.148
70066,2014,32782861.429,5815583.148
20120,2012,32779731.874,5821119.188
20120,2014,32779731.874,5821119.188
31384,2012,32791006.261,5834304.602
63817,2012,32795417.11,5816342.085
74506,2012,32794700.405,5826220.714
74506,2014,32794700.405,5826220.714
96430,2012,32814684.73,5822118.439
96430,2014,32814684.73,5822118.439
35332,2012,32796060.3,5823381.926
35332,2014,32798591.324,5831076.627
64248,2012,32798363.471,5829518.836
64248,2014,32798363.471,5829518.836
11940,2012,32780750.447,5818758.362
11940,2014,32780750.447,5818758.362
75228,2012,32807216.733,5827536.331
75228,2014,32807216.733,5827536.331
77113,2012,32807189.23,5824898.777
77113,2014,32803900.123,5821799.163
81685,2012,32787494.047,5831930.414
65731,2012,32805964.412,5818882.939
65731,2014,32805964.412,5818882.939
27828,2012,32801708.115,5821070.413
27828,2014,32801708.115,5821070.413
80039,2012,32813942.977,5820776.218
80039,2014,32813942.977,5820776.218
34755,2012,32795446.286,5831153.731
47486,2012,32809950.29,5819959.139
16023,2012,32795029.44,5821596.788
